,a_scan_id,b_sample_name,c_clock,d_pos_x,e_pos_th,f_temperature
202,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
203,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
204,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
205,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
206,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
207,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
208,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
209,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
210,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
211,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
212,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
213,485151.0,HoP2_PB16Mo4,2561.172008037567,0.0010499999999993292,0.14890624999999957,-127.04
214,485150.0,HoP2_PB16Mo4,2548.125021457672,0.0010499999999993292,0.12906249999999986,-127.064
215,485149.0,HoP2_PB16Mo4,2535.127767801285,0.0010499999999993292,0.10906250000000028,-273.15
216,485148.0,HoP2_PB16Mo4,2522.108906984329,0.0010499999999993292,0.08937500000000043,-273.15
217,485147.0,HoP2_PB16Mo4,2509.0431141853333,0.0010499999999993292,0.07328125000000085,-127.032
218,485146.0,HoP2_PB16Mo4,2485.1140446662903,0.0010499999999993292,0.14906249999999943,-127.037
219,485145.0,HoP2_PB16Mo4,2465.1451621055603,0.0010499999999993292,0.12890625,-127.054
220,485144.0,HoP2_PB16Mo4,2445.096366405487,0.0010499999999993292,0.10890625000000043,-273.15
221,485143.0,HoP2_PB16Mo4,2424.130706548691,0.0010499999999993292,0.08999999999999986,-127.069
222,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
223,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
224,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
225,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
226,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
227,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
228,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
229,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
230,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
231,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
232,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
233,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
234,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
235,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
236,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
237,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
238,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
239,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
240,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
241,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
242,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
243,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
244,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
245,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
